,legacyId,parentId,qubitParentSlug,identifier,accessionNumber,title,levelOfDescription,extentAndMedium,repository,archivalHistory,acquisition,scopeAndContent,appraisal,accruals,arrangement,accessConditions,reproductionConditions,language,script,languageNote,physicalCharacteristics,findingAids,locationOfOriginals,locationOfCopies,relatedUnitsOfDescription,publicationNote,digitalObjectURI,digitalObjectChecksum,generalNote,subjectAccessPoints,placeAccessPoints,nameAccessPoints,genreAccessPoints,descriptionIdentifier,institutionIdentifier,rules,descriptionStatus,levelOfDetail,revisionHistory,languageOfDescription,scriptOfDescription,sources,archivistNote,publicationStatus,physicalObjectName,physicalObjectLocation,physicalObjectType,alternativeIdentifiers,alternativeIdentifierLabels,eventDates,eventTypes,eventStartDates,eventEndDates,eventDescriptions,eventActors,eventActorHistories,eventPlaces,culture
361,,121503.0,,344,,Undang-undang No. 19 tgl. 25 Oktober 1946 tentang pengeluaran Uang Republik Indonesia (II).,Item,9 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
362,,121503.0,,345,,Undang-undang No. 21 tgl. 9 November 1946 tentang penurunan Cukai Tembakau.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
363,,121503.0,,346,,"Undang-undang No. 3 tgl. 12 Februari 1947 tentang bea masuk dan bea keluar, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
364,,121503.0,,347,,"Undang-undang No. 10 tgl. 5 Mei 1947 tentang peraturan aturan bea materai 1921, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
365,,121503.0,,348,,"Undang-undang No. 11 tgl. 5 Mei 1947 tentang perubahan tarip pajak potong, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
366,,121503.0,,349,,"Undang-undang No. 12 tgl. 5 Mei 1947 tentang pajak radio, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
367,,121503.0,,350,,"Undang-undang No. 13 tgl. 5 Mei 1947 tentang penetapan tarip pajak pendapatan, pajak upah dan tambahan pokok pajak tahun 1947/1948, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
368,,121503.0,,351,,"Undang-undang No. 14 tgl. 14 Mei 1947 tentang pajak pembangungan I, disertai lampiran.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
369,,121503.0,,352,,Undang-undang No. 19 tgl. 12 Juni 1947 tentang mengganti Undang-undang No. 10 tahun 1946 mengenai pembawaan uang dan Peraturan Pemerintahan Pengganti Undang-undang No. 10 tgl. 29 Oktober 1946.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
370,,121503.0,,353,,Undang-undang No. 30 tgl. 30 Agustus 1947 tentang pengesahan Peraturan Pemerintah No. 20 tahun 1947 mengenai Promes Negara.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
371,,121503.0,,354,,Undang-undang No. 28 tgl. 30 Agustus 1947 tentang cukai tembakau II.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
372,,121503.0,,355,,"Undang-undang No. 29 tgl. 30 Agustus 1947 tentang cukai minuman keras, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
373,,121503.0,,356,,"Undang-undang No. 38 tgl. 28 November 1947 tentang Undian Uang Negara, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
374,,121503.0,,357,,"Rencana Undang-undang tahun 1948 tentang Undang-undang Pensiun Pegawai Negara tahun 1948, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
375,,121503.0,,358,,"Rancangan Undang-undang tahun 1948 tentang pemberian kekuasaan kepada Menteri Keuangan mengadakan peraturan-peraturan guna mempergunakan dan mempercepat prosedur penetapan dan pemungutan pajak-pajak, disertai penjelasannya.",Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,N.B.: Rusak ringan,Draft,,,,,,,,,,,Sekretariat Negara,,,id
376,,121503.0,,359,,Undang-undang tahun 1948 tentang perubahan Undang-undang Uang Berat Barang 1927 (Goederengeld Ordonnantie 1927).,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
377,,121503.0,,360,,Undang-undang No. 14 dan No. 15 tgl. 31 Mei 1948 tentang bea masuk dan penetapan barang-barang yang dikenakan bea keluar 30% dari barangnya.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
378,,121503.0,,361,,Undang-undang No. 20 tgl. 12 Juni 1948 tentang perubahan dan tambahan pajak pembangunan.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat dan konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
379,,121503.0,,362,,Undang-undang No. 21 tgl. 12 Juni 1948 tentang Undang-undang tambahan dari undang-undang pajak radio.,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
380,,121503.0,,363,,Undang-undang No. 25 tgl. 13 Agustus 1948 tentang penetapan tarif pajak pendapatan tahun 1948/1949 dan tambahan pokok pajak.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat dan konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
381,,121503.0,,364,,Undang-undang No. 17 dan No. 26 tgl. 31 Mei 1948 dan 13 Agustus 1948 tentang perubahan Undang-undang pajak pendapatan 1932.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
382,,121503.0,,365,,Undang-undang No. 28 tgl. 2 September 1948 tentang undang-undang alat pembayaran luar negeri.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
383,,121503.0,,366,,Undang-undang No. 32 tgl. 30 Oktober 1948 tentang peredaran uang dengan perantaraan Bank.,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
384,,121503.0,,367,,Undang-undang No. 33 tgl. 9 November 1948 tentang uang berat barang 1948.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
385,,121503.0,,368,,Undang-undang No. 34 tgl. 11 Desember 1948 tentang perubahan daerah pabean.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
386,,121503.0,,369,,Undang-undang No. 35 tgl. 11 Desember 1948 tentang penurunan beberapa bea masuk.,Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Duplikat,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
387,,121503.0,,370,,Undang-undang No. 1 tgl. 28 September 1949 tentang penggantian pajak bumi dengan pajak pendapatan.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
388,,121503.0,,371,,"Undang-undang No. 3 tgl. 30 September 1949 tentang tarif pajak potong tahun 1949, disertai penjelasannya.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
389,,121503.0,,372,,Undang-undang No. 4 tgl. 30 September 1949 tentang perubahan aturan bea materai 1921.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
390,,121503.0,,373,,Undang-undang No. 5 tgl. 30 September 1949 tentang penetapan tarif pajak pendapatan dan tambahan pokok pajak dan tarif pajak upah untuk tahun 1949.,Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Pertinggal,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
391,,121503.0,,374,,Pemerintah RI Jogjakarta: Peraturan No. 1 tgl. 22 Februari 1946 tentang aturan Bank Rakyat Indonesia.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
392,,121503.0,,375,,Pemerintah RI Jogjakarta: Peraturan Pengganti Undang-undang No. 2 tgl. 5 Juli 1946 tentang Bank Negara Indonesia.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
393,,121503.0,,376,,"Pemerintah RI Jogjakarta: Peraturan Pengganti Undang-undang No. 3 tgl. 5 Juli 1946 tentang kewajiban menyimpan uang dalam bank, disertai penjelasannya dan peraturan pelaksanaannya (hanya pasal 10).",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
394,,121503.0,,377,,Pemerintah RI Jogjakarta: Peraturan Pengganti Undang-undang No. 6 tgl. 5 Agustus 1946 tentang perubahan pasal 7 ayat 1 Peraturan Pemerintah Pengganti Undang-undang No. 3 tahun 1946.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
395,,121503.0,,378,,Pemerintah RI Jogjakarta: Peraturan Pengganti Undang-undang No. 10 tgl. 29 Oktober 1946 tentang tidak berlakunya lagi mata uang lain selain Uang Republik Indonesia (ORI).,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
396,,121503.0,,379,,Pemerintah RI Jogjakarta: Peraturan No. 1 tgl. 6 Januari 1947 tentang bea masuk dan bea keluar.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
397,,121503.0,,380,,Pemerintah RI Jogjakarta: Peraturan No. 15 tahun 1947 tentang pembentukan bagian perbendaharaan pada tiap-tiap Kementerian dan Pengawasan Keuangan Negara.,Item,8 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
398,,121503.0,,381,,"Pemerintah RI Jogjakarta: Peraturan No. 14 tgl. 10 Juni 1947 tentang pemberian tunjangan kepada bekas pegawai negeri serta janda dan anak piatunya, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
399,,121503.0,,382,,"Pemerintah RI Jogjakarta: Peraturan No. 20 tgl. 26 Juli 1947 tentang promes negara, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
400,,121503.0,,383,,Pemerintah RI Jogjakarta: Peraturan No. 14 tgl. 23 Juni 1948 tentang peraturan bank-bank pemerintah dalam peredaran uang berhubungan dengan adanya uang palsu.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
401,,121503.0,,384,,"Pemerintah RI Jogjakarta: Peraturan No. 21 tahun 1948 tentang pencabutan peraturan mengenai pengangkatan dan gaji pegawai negeri di Jawa (Osamu Seizin No. 13 tgl. 1 Juli 1943), aturan pengangkatan dan gaji pegawai bantuan (Osamu seizin No. 122 tgl. 12 Juli 1943), peraturan mengenai gaji pekerja negeri pendudukan di Jawa (tgl. 1 September 1943) dan penetapan peraturan gaji pegawai yang baru.",Item,6 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
402,,121503.0,,385,,Pemerintah RI Jogjakarta: Rencana Peraturan No. 23 tahun 1948 tentang peraturan penyesuaian (inpassing) disertai penjelasannya.,Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
403,,121503.0,,386,,Pemerintah RI Jogjakarta: Peraturan No. 19 tgl. 26 Agustus 1948 tentang surat tanda penerimaan uang dikeluarkan oleh kepala daerah.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
404,,121503.0,,387,,"Pemerintah RI Jogjakarta: Peraturan No. 25 tgl. 21 September 1948 tentang pinjaman negara dalam mengeluarkan surat tanda hutang negara dan Peraturan Pemerintah No. 24 tentang Militairisasi Jawatan Kereta Api, Jawatan Pos, Telegraf dan Telepon tgl. 21 September 1948.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Konsep, stensilan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
405,,121503.0,,388,,Pemerintah RI Jogjakarta: Peraturan No. 34 tgl. 29 September 1948 tentang peredaran uang dengan perantaraan bank.,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
406,,121503.0,,389,,Pemerintah RI Jogjakarta: Peraturan tahun 1948 tentang peraturan untuk mengeluarkan materai tempel dan materai upah yang berbentuk baru.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
407,,121503.0,,390,,Pemerintah RI Jogjakarta: Peraturan No. 17 tgl. 11 November 1949 tentang perubahan PGP-1948.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,"Salinan, stensilan",,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
408,,121503.0,,391,,Pemerintah RI Jogjakarta: Peraturan No. 21 tgl. 29 November 1949 tentang peraturan gaji militer 1949.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
409,,121503.0,,392,,Pemerintah RI Jogjakarta: Peraturan No. 34 tgl. 25 Desember 1949 tentang pemberian pensiun kepada pegawai negeri.,Item,7 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
410,,121503.0,,393,,"Presiden RI: Peraturan No. 2 tgl. 16 Agustus 1946 tentang pemberian perubahan peraturan pemberian tunjangan kepada bekas menteri negara, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
411,,121503.0,,394,,"Presiden RI: Peraturan No. 4 tgl. 30 November 1946 tentang beberapa perubahan peraturan pemberian tunjangan kepada menteri negara, disertai penjelasannya.",Item,1 sampul,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
412,,121503.0,,395,,Presiden RI: Peraturan No. 5 tgl. 28 Desember 1946 tentang pencabutan Penetapan Pemerintah No. 1/O.P. tahun 1945 dan penetapan peraturan mengenai gaji pokok dan ongkos representasi untuk beberapa pejabat.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
413,,121503.0,,396,,Presiden RI: Peraturan No. 1 tgl. 24 Oktober 1949 tentang penyerahan hak kekuasaan untuk memberikan kenaikan gaji tertentu kepada pegawai negeri Republik Indonesia.,Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
414,,121503.0,,397,,Presiden RI: Peraturan No. 2 tgl. 19 Desember 1949 tentang peraturan gaji jabatan-jabatan di luar PGP-1948.,Item,8 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
415,,121503.0,,398,,Pemerintah RI Jogjakarta: Penetapan No. 1/O.P. tgl. 26 Oktober 1945 tentang penggajian pejabat tinggi.,Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
416,,121503.0,,399,,Pemerintah RI Jogjakarta: Peraturan No. 2/O.P. tgl. 27 Oktober 1945 tentang Pembentukan Panitia Perancang Peraturan Gaji Pegawai Negeri.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
417,,121503.0,,400,,Pemerintah RI Jogjakarta: Peraturan No. 2/O.P. tgl. 7 November 1945 tentang urusan bea (in-en uitvoerrechten) masuk Departemen Keuangan Bahagian Pajak.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
418,,121503.0,,401,,"Presiden RI: Penetapan No. 1 tgl. 12 Februari 1947 tentang pembubaran Panitia Perancang Gaji Pegawai Negeri, pemberian kuasa kepada Dewan Menteri untuk membentuk panitia baru.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
419,,121503.0,,402,,"Presiden RI: Penetapan No. 3 tgl. 12 April 1948 tentang pembentukan Panitia Pemikir Siasat Ekonomi, disertai lampiran.",Item,4 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Asli dan konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
420,,121503.0,,403,,"Wakil Perdana Menteri RI: Ketetapan No. 2/KU/WPM tgl. 22 Oktober 1949 pengeluaran Uang Republik Indonesia Baru dari R. 0,10; R. 0,50; R. 1,-; R. 10,- dan R 100,- disertai penjelasannya.",Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
421,,121503.0,,404,,Presiden RI: Surat Keputusan No. 49/A/49 bulan November 1949 tentang pemberian uang kepada keluarga Hamid Algadrie selama Hamid Algadrie berpergian ke luar negeri untuk mengikuti Konperensi Meja Bundar.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
422,,121503.0,,405,,Presiden RI: Surat Keputusan No. 50/A/49 bulan November 1949 tentang pemberian uang kerugian kepada Keluarga Kasman Singodimedjo selama Mr. Kasman Singodimedjo berpergian keluar negeri untuk mempelajari hukum militer dan pengadilan militer di Eropa dan India.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
423,,121503.0,,406,,"Presiden RI: Surat Keputusan No. 79/A/49 tgl. 7 Desember 1949 tentang pemberian kenaikan gaji untuk Mr. A.G. Pringgodigdo (Sekretaris Negara), disertai lampiran.",Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Petikan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
424,,121503.0,,407,,"Presiden RI: Surat Keputusan No. 88/A/49 tgl. 10 Desember 1949 tentang penyesuaian gaji menurut PGP 1948 terhadap Mr. R. Tirtawinata (Jaksa Agung), Mr. M. Soedardjat (Jaksa Agung Muda), disertai lampiran.",Item,9 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
425,,121503.0,,408,,Pemerintah RI Jogjakarta: Maklumat tgl. 2 Oktober 1945 tentang tidak berlakunya uang Nica.,Item,2 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
426,,121503.0,,409,,Pemerintah RI: Maklumat No. 1/10 tgl. 3 Oktober 1945 tentang macam-macam uang sebagai alat pembayaran di daera Jawa.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Konsep,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
427,,121503.0,,410,,Menteri Keuangan: Peraturan No. Ss/1/36 tgl. 29 Oktober 1946 tentang pembatasan pengambilan kembali simpanan uang di bank.,Item,3 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
428,,121503.0,,411,,Menteri yang diserahi Urusan Pegawai Negeri: Peraturan No. 2/S/1949 tgl. 15 Juli 1949 tentang pemberian tunjangan kepada ahli waris pegawai negeri yang meninggal dunia karena aksi Militer Belanda.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
429,,121503.0,,412,,Menteri Keuangan Thesaurier Jenderal Muda: Peraturan tgl. 10 Oktober 1949 tentang pembayaran uang lembur.,Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Stensilan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
430,,121503.0,,413,,"Pemerintah Militer Daerah Istimewa Jogjakarta/Daerah Militer V di Jawa: Peraturan No. 10/G.M. tgl. 29 Agustus 1949 tentang peraturan pemberantasan kabar bohong, disertai surat pengantar.",Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
431,,121503.0,,414,,Pemerintah Daerah Militer Istimewa Jogjakarta/Daerah Militer V di Jawa: Peraturan No. 11/G.M. tgl. 29 Agustus 1949 tentang perubahan tarif pajak kendaraan dan yang penggantian tanda pajak.,Item,,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,,,,,,,,,,,,,,,Fisik arsip tidak ada,Draft,,,,,,,,,,,Sekretariat Negara,,,id
432,,121503.0,,415,,"Menteri Pendidikan, Pengajaran dan Kebudayaan: Surat Keputusan No. 9080/C tgl. 20 Oktober 1948 tentang perubahan besar tunjangan bagi anggota penguji pemeriksa dan pengawas ujian penghabis CPU dari R. 5,- menjadi R. 10,-.",Item,5 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
433,,121503.0,,416,,"Menteri Pendidikan Pengajaran dan Kebudayaan: Surat Keputusan No. 10172/A tgl. 23 November 1948 tentang bantuan dana sebesar R. 10.000,- kepada Pengurus Perserikatan Perhimpunan-perhimpunan Mahasiswa Indonesia di Jogjakarta yang menyelenggarakan Peringatan Hari Mahasiswa Internasional.",Item,1 lembar,Arsip Nasional Republik Indonesia (ANRI),,,,,,,,,id,,,,,,,,,,,Salinan,,,,,,,,,,,,,,,Draft,,,,,,,,,,,Sekretariat Negara,,,id
